Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159,agent-160,agent-161,agent-162,agent-163,agent-164,agent-165,agent-166,agent-167,agent-168,agent-169
4,22,59,90,5,44,12,30,25,71,20,83,91,7,84,37,75,89,11,12,96,73,83,25,82,12,6,46,52,62,82,72,31,83,66,81,35,12,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,35,70,38,19,7,5,75,91,34,76,11,24,83,63,26,65,79,56,54,29,28,80,83,12,12,59,8,58,0,98,65,46,30,83,82,26,14,9,8,49,88,58,12,2,40,91,40,42,67,69,38,50,89,73,37,34,76,19,38,73,44,35,31,65,88,53,15,57,24,36,31,12,42,76,88,82,37,89,76,33,10,15,29,30,88,14,75,14,74,96,98,17,27,95,49,64,15,15,70,42,38,79,15,30,92,11,65
4,23,59,90,5,44,12,40,25,70,20,80,91,7,84,37,75,89,11,12,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,12,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,35,70,38,19,7,5,75,91,34,76,11,24,83,63,26,65,79,76,57,20,28,80,83,12,12,9,8,28,0,98,65,46,30,83,82,26,14,79,9,49,88,58,2,2,40,91,40,42,67,69,38,50,89,73,37,34,76,19,38,73,44,35,31,65,88,53,15,57,24,36,31,12,42,76,88,82,37,89,76,33,10,15,29,30,88,14,71,14,74,96,98,17,27,95,49,64,15,15,90,42,38,79,15,30,92,11,65
4,24,59,90,5,44,12,40,25,70,20,80,91,7,84,37,75,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,12,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,35,70,38,19,7,5,75,91,34,76,11,24,83,63,26,65,79,76,57,20,28,80,83,12,12,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,44,35,31,65,88,53,15,57,24,36,31,12,42,76,88,82,37,89,76,33,10,15,29,30,88,14,71,14,72,96,98,17,87,95,49,64,15,15,84,42,38,79,15,30,92,11,65
4,25,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,12,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,35,70,38,19,7,5,75,91,34,76,11,24,83,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,44,35,31,65,88,53,5,57,24,36,31,12,42,76,88,82,37,89,76,33,10,15,29,30,88,14,70,14,74,96,98,17,87,95,49,64,15,15,94,42,38,79,15,30,92,11,65
4,26,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,36,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,74,96,98,17,87,95,49,64,15,15,94,42,38,79,15,30,92,11,65
4,27,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,36,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,74,96,98,17,87,95,49,64,15,15,94,42,38,79,15,30,92,11,65
4,28,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,36,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,74,96,98,17,87,95,49,64,15,19,74,42,38,79,15,30,92,11,65
4,29,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,36,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,74,96,98,17,87,95,49,64,15,19,74,42,38,79,15,30,92,11,65
4,30,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,83,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,87,95,49,64,15,19,85,42,38,79,15,30,92,11,65
4,31,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,19,85,42,37,79,15,30,92,11,65
4,32,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,19,85,42,37,79,15,30,92,11,65
4,33,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,13,9,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,19,85,42,37,79,15,30,92,11,65
4,34,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,15,96,42,37,79,15,30,92,11,65
4,35,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,15,96,42,37,79,15,30,92,11,65
4,36,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,15,96,42,37,79,15,30,92,11,65
4,37,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,15,96,42,37,79,15,30,92,11,65
4,38,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,15,96,42,37,79,15,30,92,11,65
4,39,59,90,5,44,12,40,25,70,20,20,91,7,84,97,79,89,11,52,96,73,83,25,82,12,6,96,52,62,82,72,31,86,66,81,35,17,85,41,51,77,83,72,6,88,85,59,97,10,15,80,3,70,94,42,6,8,84,95,8,79,0,67,98,5,70,38,19,7,5,75,91,34,76,11,24,81,63,26,65,79,76,57,20,28,80,83,12,11,2,8,28,0,68,65,46,30,83,82,26,14,79,9,47,88,58,6,72,40,99,40,47,67,69,38,50,89,73,37,34,76,19,38,73,24,35,31,65,88,53,5,57,24,30,31,12,42,76,55,82,37,89,76,33,10,11,29,30,88,14,70,14,78,96,98,17,82,95,49,64,15,19,96,42,38,79,15,30,92,11,65
